project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,12,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/UIManagerFontFactory.java,src/main/java/com/pump/showcase/UIManagerFontFactory.java,com.pump.showcase.UIManagerFontFactory,UIManagerFontFactory,8195,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,10,0,8.422492164646246E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/button/mixed/AquaMixedStateUI.java,src/main/java/com/pump/plaf/button/mixed/AquaMixedStateUI.java,com.pump.plaf.button.mixed.AquaMixedStateUI,AquaMixedStateUI,6,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,40,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/FontComboBox.java,src/main/java/com/pump/swing/FontComboBox.java,com.pump.swing.FontComboBox$FontFactory,FontFactory,8201,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,80,0,3.9162189344939236E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/SampleToChunkAtom.java,src/main/java/com/pump/animation/quicktime/atom/SampleToChunkAtom.java,com.pump.animation.quicktime.atom.SampleToChunkAtom,SampleToChunkAtom,10249,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,23,0,4.293302813564483E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/MasterPathWriter.java,src/main/java/com/pump/geom/MasterPathWriter.java,com.pump.geom.MasterPathWriter,MasterPathWriter,2058,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,6,0.0,false,66,0,5.240867489949935E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/html/view/QViewSizeHelper.java,src/main/java/com/pump/text/html/view/QViewSizeHelper.java,com.pump.text.html.view.QViewSizeHelper,QViewSizeHelper,12299,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,3,1,0.0,false,105,0,0.00227431010806026,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/button/mixed/MixedStateUI.java,src/main/java/com/pump/plaf/button/mixed/MixedStateUI.java,com.pump.plaf.button.mixed.MixedStateUI,MixedStateUI,12,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,11,0,0.0,false,85,0,0.004025780286552837,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/PathWriter.java,src/main/java/com/pump/geom/PathWriter.java,com.pump.geom.PathWriter,PathWriter,2064,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,5,0.0,false,55,0,5.21146368216036E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/SampleDescriptionAtom.java,src/main/java/com/pump/animation/quicktime/atom/SampleDescriptionAtom.java,com.pump.animation.quicktime.atom.SampleDescriptionAtom,SampleDescriptionAtom,10257,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,31,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/WeaveTransition2D.java,src/main/java/com/pump/image/transition/WeaveTransition2D.java,com.pump.image.transition.WeaveTransition2D,WeaveTransition2D,6163,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ENUM,1,4,0.0,false,45,0,0.0022895488019386272,0,ENUM,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/button/mixed/MixedState.java,src/main/java/com/pump/plaf/button/mixed/MixedState.java,com.pump.plaf.button.mixed.MixedState,MixedState,25,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,47,0,3.9162189344939236E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/ChunkOffsetAtom.java,src/main/java/com/pump/animation/quicktime/atom/ChunkOffsetAtom.java,com.pump.animation.quicktime.atom.ChunkOffsetAtom,ChunkOffsetAtom,10265,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,62,0,5.069452332944214E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/Spiral2DPathIterator.java,src/main/java/com/pump/geom/Spiral2DPathIterator.java,com.pump.geom.Spiral2DPathIterator,Spiral2DPathIterator,2077,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,7,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/text/html/css/image/CssImageParserTest.java,src/test/java/com/pump/text/html/css/image/CssImageParserTest.java,com.pump.text.html.css.image.CssImageParserTest,CssImageParserTest,4125,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,30,0,0.0,false,51,0,0.00841380014682041,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/JVM.java,src/main/java/com/pump/util/JVM.java,com.pump.util.JVM,JVM,31,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,200,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/CubeTransition3D.java,src/main/java/com/pump/image/transition/CubeTransition3D.java,com.pump.image.transition.CubeTransition3D,CubeTransition3D,6177,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,55,0,3.9162189344939236E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/MediaHeaderAtom.java,src/main/java/com/pump/animation/quicktime/atom/MediaHeaderAtom.java,com.pump.animation.quicktime.atom.MediaHeaderAtom,MediaHeaderAtom,10273,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,1,0,0.0,false,95,0,7.867476255613314E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/ParametricPathIterator.java,src/main/java/com/pump/geom/ParametricPathIterator.java,com.pump.geom.ParametricPathIterator,ParametricPathIterator,2083,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,146,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/util/CacheTest.java,src/test/java/com/pump/util/CacheTest.java,com.pump.util.CacheTest,CacheTest,8227,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,61,0,8.422492164646246E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/button/mixed/BasicMixedStateUI.java,src/main/java/com/pump/plaf/button/mixed/BasicMixedStateUI.java,com.pump.plaf.button.mixed.BasicMixedStateUI,BasicMixedStateUI,41,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,29,0,3.9162189344939236E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/SoundMediaInformationHeaderAtom.java,src/main/java/com/pump/animation/quicktime/atom/SoundMediaInformationHeaderAtom.java,com.pump.animation.quicktime.atom.SoundMediaInformationHeaderAtom,SoundMediaInformationHeaderAtom,10281,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,63,0,4.735778711400013E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/html/view/SwingBodyBlockView.java,src/main/java/com/pump/text/html/view/SwingBodyBlockView.java,com.pump.text.html.view.SwingBodyBlockView,SwingBodyBlockView,12329,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,53,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/PermutationIterator.java,src/main/java/com/pump/util/PermutationIterator.java,com.pump.util.PermutationIterator,PermutationIterator,8237,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,45,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/KaleidoscopeTransition2D.java,src/main/java/com/pump/image/transition/KaleidoscopeTransition2D.java,com.pump.image.transition.KaleidoscopeTransition2D,KaleidoscopeTransition2D,6191,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,5,1,0.0,false,309,0,0.0018223474447755454,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/AbstractShape.java,src/main/java/com/pump/geom/AbstractShape.java,com.pump.geom.AbstractShape,AbstractShape,2096,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,19,0,3.700864893780127E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/VideoSampleDescriptionAtom.java,src/main/java/com/pump/animation/quicktime/atom/VideoSampleDescriptionAtom.java,com.pump.animation.quicktime.atom.VideoSampleDescriptionAtom,VideoSampleDescriptionAtom,10289,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,9,0,4.223172323824147E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/EnumerationIterator.java,src/main/java/com/pump/util/EnumerationIterator.java,com.pump.util.EnumerationIterator,EnumerationIterator,8249,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,4,0.0,false,34,0,3.9162189344939236E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/VideoMediaInformationHeaderAtom.java,src/main/java/com/pump/animation/quicktime/atom/VideoMediaInformationHeaderAtom.java,com.pump.animation.quicktime.atom.VideoMediaInformationHeaderAtom,VideoMediaInformationHeaderAtom,10297,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,15,1,0.0,false,366,0,0.004268706482766372,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/ShapeUtils.java,src/main/java/com/pump/geom/ShapeUtils.java,com.pump.geom.ShapeUtils,ShapeUtils,2109,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,30,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/MotionBlendTransition2D.java,src/main/java/com/pump/image/transition/MotionBlendTransition2D.java,com.pump.image.transition.MotionBlendTransition2D,MotionBlendTransition2D,6205,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,7,0,6.475887000497441E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/UnmodifiableIterator.java,src/main/java/com/pump/util/UnmodifiableIterator.java,com.pump.util.UnmodifiableIterator,UnmodifiableIterator,8258,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,78,0,3.9162189344939236E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/DataReferenceAtom.java,src/main/java/com/pump/animation/quicktime/atom/DataReferenceAtom.java,com.pump.animation.quicktime.atom.DataReferenceAtom,DataReferenceAtom,10306,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,6,2,0.0,false,70,0,0.0010621378661422802,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/operator/AbstractValueOperator.java,src/main/java/com/pump/data/operator/AbstractValueOperator.java,com.pump.data.operator.AbstractValueOperator,AbstractValueOperator,69,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,6,0.0,false,103,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/print/swing/PrintLayoutDialog.java,src/main/java/com/pump/print/swing/PrintLayoutDialog.java,com.pump.print.swing.PrintLayoutDialog,PrintLayoutDialog,4166,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,70,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/Spiral2D.java,src/main/java/com/pump/geom/Spiral2D.java,com.pump.geom.Spiral2D,Spiral2D,2119,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,4,0.0,false,88,0,0.0013106832405750495,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/TrackHeaderAtom.java,src/main/java/com/pump/animation/quicktime/atom/TrackHeaderAtom.java,com.pump.animation.quicktime.atom.TrackHeaderAtom,TrackHeaderAtom,10314,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,14,9,0.0,false,257,0,0.0029825960055128173,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/operator/Operator.java,src/main/java/com/pump/data/operator/Operator.java,com.pump.data.operator.Operator,Operator,75,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,88,0,6.581666437771565E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/WeakValueMap.java,src/main/java/com/pump/util/WeakValueMap.java,com.pump.util.WeakValueMap,WeakValueMap,8267,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,37,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/SpiralTransition2D.java,src/main/java/com/pump/image/transition/SpiralTransition2D.java,com.pump.image.transition.SpiralTransition2D,SpiralTransition2D,6220,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,493,0,4.061309596392646E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/print/swing/PrintLayoutPropertiesPanel.java,src/main/java/com/pump/print/swing/PrintLayoutPropertiesPanel.java,com.pump.print.swing.PrintLayoutPropertiesPanel,PrintLayoutPropertiesPanel,4175,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,0,0.0,false,73,0,0.005908670041852691,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/parser/java/JavaEncoding.java,src/main/java/com/pump/io/parser/java/JavaEncoding.java,com.pump.io.parser.java.JavaEncoding,JavaEncoding,83,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,5,0.0,false,19,0,3.9162189344939236E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/SoundSampleDescriptionAtom.java,src/main/java/com/pump/animation/quicktime/atom/SoundSampleDescriptionAtom.java,com.pump.animation.quicktime.atom.SoundSampleDescriptionAtom,SoundSampleDescriptionAtom,10323,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,54,0,0.0010214544070610656,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/ImmutableShape.java,src/main/java/com/pump/geom/ImmutableShape.java,com.pump.geom.ImmutableShape,ImmutableShape,2132,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,11,0.0,false,740,0,3.858680300066346E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/html/view/BorderRendering.java,src/main/java/com/pump/text/html/view/BorderRendering.java,com.pump.text.html.view.BorderRendering,BorderRendering,12374,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,4,0.0,false,368,0,5.212320090482186E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/print/PrintLayout.java,src/main/java/com/pump/print/PrintLayout.java,com.pump.print.PrintLayout,PrintLayout,4183,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,27,0,6.064934255065049E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/EnumProperty.java,src/main/java/com/pump/util/EnumProperty.java,com.pump.util.EnumProperty,EnumProperty,8279,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,107,0,4.061309596392646E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/TransformTest.java,src/main/java/com/pump/geom/TransformTest.java,com.pump.geom.TransformTest,TransformTest,2142,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ENUM,0,0,0.0,false,57,0,3.557238228116862E-4,0,ENUM,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/TextTypes.java,src/main/java/com/pump/animation/quicktime/atom/TextTypes.java,com.pump.animation.quicktime.atom.TextTypes,TextTypes,10334,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,141,0,4.061309596392646E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/print/swing/PrintLayoutPreviewPanel.java,src/main/java/com/pump/print/swing/PrintLayoutPreviewPanel.java,com.pump.print.swing.PrintLayoutPreviewPanel,PrintLayoutPreviewPanel,4191,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,7,5,0.0,false,72,0,0.0012627619449671887,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/operator/And.java,src/main/java/com/pump/data/operator/And.java,com.pump.data.operator.And,And,96,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,29,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/util/ReentrantPermitLockTest.java,src/test/java/com/pump/util/ReentrantPermitLockTest.java,com.pump.util.ReentrantPermitLockTest,ReentrantPermitLockTest,8291,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,9,5,0.0,false,132,0,0.0016141400742254132,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/AreaX.java,src/main/java/com/pump/geom/AreaX.java,com.pump.geom.AreaX,AreaX,2149,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,37,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/LevitateTransition2D.java,src/main/java/com/pump/image/transition/LevitateTransition2D.java,com.pump.image.transition.LevitateTransition2D,LevitateTransition2D,6246,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,8,3,0.0,false,53,0,0.0015451250783342773,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/operator/Or.java,src/main/java/com/pump/data/operator/Or.java,com.pump.data.operator.Or,Or,103,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,23,0,6.581666437771565E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/ReentrantPermitLock.java,src/main/java/com/pump/util/ReentrantPermitLock.java,com.pump.util.ReentrantPermitLock,ReentrantPermitLock,8297,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,199,0,3.8554886954455744E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/html/view/CssRoundRectangle2D.java,src/main/java/com/pump/text/html/view/CssRoundRectangle2D.java,com.pump.text.html.view.CssRoundRectangle2D,CssRoundRectangle2D,12393,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,18,0,6.09673669740528E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/LengthSpinnerGroup.java,src/main/java/com/pump/swing/LengthSpinnerGroup.java,com.pump.swing.LengthSpinnerGroup,LengthSpinnerGroup,4202,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,4,0,0.0,false,14,0,7.508290149078429E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/TestElement.java,src/main/java/com/pump/geom/TestElement.java,com.pump.geom.TestElement,TestElement,2159,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,0,0.0,false,28,0,8.630420451235965E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/CombinationIterator.java,src/main/java/com/pump/util/CombinationIterator.java,com.pump.util.CombinationIterator,CombinationIterator,111,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,4,0.0,false,181,0,9.239141126915758E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/LengthSpinner.java,src/main/java/com/pump/swing/LengthSpinner.java,com.pump.swing.LengthSpinner,LengthSpinner,4210,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,8,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/transition/ReversedTransition.java,src/main/java/com/pump/image/transition/ReversedTransition.java,com.pump.image.transition.ReversedTransition,ReversedTransition,6260,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,66,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/util/PartitionIteratorTest.java,src/test/java/com/pump/util/PartitionIteratorTest.java,com.pump.util.PartitionIteratorTest,PartitionIteratorTest,8308,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,11,0,0.0,false,2,0,0.0023961588775397624,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/operator/OperatorContext.java,src/main/java/com/pump/data/operator/OperatorContext.java,com.pump.data.operator.OperatorContext,OperatorContext,119,unit
